100501534516850688	151816481	positive	content
262185990364487682	84494186	positive	content
247902170995888129	125656403	negative	content
262578031267311617	241101732	positive	content
260832035642413056	267357551	positive	content
263251709898416128	495811750	neutral	content
tweetID	userID	neutral	content
259100781217718272	270615222	positive	content
251387591365099521	161308987	neutral	content
100168940155699200	230534730	positive	content
253526896338432000	431312910	neutral	content
262292702991880194	15501305	neutral	content
176568550855684096	168622728	positive	content
224564743631937536	286339422	neutral	content
231820833134370816	16207206	positive	content
252075399406833664	199142893	neutral	content
111494667949973504	19319379	negative	content
254886296823156737	269510229	positive	content
256431811872321536	24856383	neutral	content
258799241743454208	33000095	negative	content
tweetID	userID	positive	content
262320661287026688	562192993	neutral	content
260004205551575041	131805606	neutral	content
264140916611235840	251329636	neutral	content
166544469976551425	255676274	neutral	content
tweetID	userID	positive	content
108398021116575744	242164117	positive	content
260621038063349760	14077304	neutral	content
263357618570006529	19992655	neutral	content
263252405561487360	789477764	positive	content
170963532400173056	174057115	positive	content
263139182640238592	168264957	neutral	content
106359486020714496	78199344	positive	content
236838723973677057	298159041	positive	content
100259258456743936	15395631	neutral	content
100215494723903488	32099714	positive	content
tweetID	userID	neutral	content
259460372652769282	14340657	negative	content
257118643270328320	94943101	neutral	content
194439687853703168	452350609	positive	content
244804450710061056	533185090	neutral	content
264123251071004672	44025024	neutral	content
264143660394901504	612766471	neutral	content
258536421651013634	274904063	positive	content
111442617157431296	35304507	positive	content
264262463057448960	867298830	positive	content
176641135467429889	29027334	positive	content
263491194724679680	26651170	neutral	content
256038923879464962	249671216	neutral	content
249150550766125056	460823649	positive	content
246358852092694529	380851715	neutral	content
250352176910704640	23378304	positive	content
tweetID	userID	positive	content
263564797063348224	378016265	neutral	content
262033677393985536	201962848	neutral	content
263603782045270016	159673191	positive	content
264045379404836868	874370149	neutral	content
tweetID	userID	neutral	content
262985621721739264	76566543	neutral	content
261065826625544192	51091953	neutral	content
264128698956013570	53168530	neutral	content
115614984540663808	148799007	neutral	content
264178095588773888	357608532	neutral	content
264247419888365568	541481614	positive	content
264032355398844416	136935512	positive	content
251846419407847424	163911314	neutral	content
tweetID	userID	positive	content
258282753236271104	20961788	neutral	content
261578117758476288	334954247	positive	content
239093066982641664	53388776	neutral	content
104713085306159104	272242171	neutral	content
264143294903246848	331180650	negative	content
tweetID	userID	negative	content
262654963572944896	153232385	positive	content
206522422000746496	498832018	positive	content
100182951316291584	225170631	positive	content
261886156218716160	226460012	neutral	content
261473843649069056	28931964	positive	content
262634521533480960	59005640	positive	content
241382989374820352	633020678	neutral	content
218703125064851456	322048467	neutral	content
261451705462431745	163172046	neutral	content
263273842024267776	498931262	neutral	content
241630107503050752	92606901	neutral	content
238168368019021824	70407676	positive	content
102902680632045568	118557560	positive	content
260166994014384128	426828963	positive	content
263646437458452480	155762352	positive	content
219889336110415872	78119339	neutral	content
264226011992952832	48821526	neutral	content
263600691610787840	18307528	positive	content
tweetID	userID	neutral	content
tweetID	userID	neutral	content
100016170320658432	311706699	negative	content
102734017216000000	173023070	positive	content
189298053746925568	337806539	neutral	content
263932396301344768	797945214	neutral	content
tweetID	userID	positive	content
252790187812335616	174298088	positive	content
263328636923441152	141049123	neutral	content
262698949595496449	34569649	neutral	content
264169854049861632	803769620	negative	content
258970384244805634	404847878	neutral	content
264040386660536320	48381079	neutral	content
100110089234546688	287910666	positive	content
252442198224814082	109041471	neutral	content
260621604256641024	163392743	positive	content
264127730923233281	53715716	neutral	content
263040847703064576	557714177	positive	content
264174819170467840	236702003	neutral	content
263968608470843393	145415756	positive	content
164827965002227712	126530399	positive	content
264048475182882816	45227376	negative	content
tweetID	userID	positive	content
259669469742391298	62981269	positive	content
254626058974932993	219249219	positive	content
263385741520936962	278312063	neutral	content
263615529661657088	632423913	negative	content
101874697754509312	43306454	positive	content
255166704290770944	776477227	negative	content
223045564571459584	305277813	positive	content
259655676547182592	57935129	neutral	content
258347799106703360	392567857	neutral	content
200205881839845377	147899951	neutral	content
235616936795467777	93994488	neutral	content
236051205485387776	594023196	negative	content
236560243843276801	395924563	positive	content
233443754223206400	17990173	neutral	content
264075207269023744	29459142	neutral	content
215721495635312640	1375821	neutral	content
212391797786288128	26048439	positive	content
256118974742425600	369340641	neutral	content
252136824963739648	285343906	neutral	content
263924087661928448	33944823	positive	content
tweetID	userID	neutral	content
238597398920851456	353242188	positive	content
245933960461418496	5934312	positive	content
241548407573975040	277253298	neutral	content
tweetID	userID	neutral	content
237426623908040704	153293907	positive	content
247870657654833154	778112179	positive	content
261506689935753216	716324106	positive	content
243909331458854912	528120253	neutral	content
264161414380417026	575664475	positive	content
100016884988133376	309956817	neutral	content
264047816572297216	566631301	neutral	content
261740771902881794	73294183	negative	content
263707008383987712	98940331	positive	content
232305335489159168	15847062	positive	content
tweetID	userID	neutral	content
tweetID	userID	neutral	content
264195011174866944	431679696	neutral	content
100049306941276161	27471983	negative	content
101133461221412864	201162381	negative	content
262235517817614336	842549528	neutral	content
tweetID	userID	negative	content
226861663951937536	31565838	neutral	content
264160316592619520	6640712	neutral	content
tweetID	userID	positive	content
tweetID	userID	neutral	content
251466363560943617	339121177	neutral	content
257762323924664320	28960735	neutral	content
263896714686124032	498007723	neutral	content
262408059022897152	389086484	neutral	content
264241234980270080	278292697	negative	content
248637158435459072	322775771	neutral	content
238597776026509312	314397515	neutral	content
232486456218775552	495791620	positive	content
216994923407351808	63848812	positive	content
259020997401919488	391927884	positive	content
218544341084409857	364892784	positive	content
100396883612155904	246082780	neutral	content
tweetID	userID	positive	content
172991710488559616	385914042	positive	content
264014547847888896	223057354	neutral	content
251138705786556416	384597345	neutral	content
232945508530913280	102575027	neutral	content
261986023662313474	375596627	neutral	content
250063565451579393	336182456	negative	content
100001456849043456	202726782	positive	content
264252785657278464	395625118	neutral	content
248972024297431040	65528374	positive	content
100623639849869313	32598066	neutral	content
262969729793290240	230960364	positive	content
100212602520608769	333735840	neutral	content
253486592973471744	290896342	neutral	content
263888257601908737	21127251	neutral	content
167545861423890432	321496438	neutral	content
263716885026201600	15433739	neutral	content
263356385444626433	483970346	negative	content
263875295503863810	94588413	neutral	content
100110048285564928	83635288	negative	content
tweetID	userID	negative	content
252650346873245696	275414774	neutral	content
263765493595373569	543888790	neutral	content
262367103707910144	15191366	neutral	content
261600464120983552	619571877	positive	content
262537578459303936	21868696	positive	content
264190426280505345	530893507	positive	content
240041945978793984	382306670	neutral	content
262311430169178112	494873101	neutral	content
264248801508855808	348305353	neutral	content
100017161044627457	19426551	positive	content
262196878538592256	21130980	negative	content
263499864753725440	386336377	positive	content
263797135307313152	23684428	positive	content
259744695490580480	316497857	positive	content
102975731008671744	27938870	positive	content
251343109580005376	55528954	positive	content
262900304419368961	22274950	positive	content
161712465678303233	45130743	positive	content
256572312718016513	15435220	neutral	content
tweetID	userID	positive	content
254286383747846145	9234172	negative	content
255965656061726720	386927851	neutral	content
tweetID	userID	negative	content
252605066823999488	121603066	neutral	content
258727866496335872	262427633	neutral	content
264142833626279937	342369266	neutral	content
208083871324061697	219204111	neutral	content
104517341710262272	246428848	positive	content
259644938843721728	582779832	negative	content
263402254655164416	454155239	neutral	content
264203022421331968	106277474	neutral	content
263422793998299137	72438659	neutral	content
262057544850235392	10702922	neutral	content
264222330199371777	737552011	positive	content
263521583929376768	763428865	negative	content
262500699470966784	270423658	positive	content
102764094146347009	18425143	positive	content
262376030457704449	15595632	positive	content
245611489745055746	364979100	neutral	content
107263847320133632	20403805	neutral	content
178382180475604992	357860977	neutral	content
260110815250743297	272448637	positive	content
264156377457500161	494617321	positive	content
tweetID	userID	negative	content
246320883503865856	262820361	neutral	content
110631116540608513	73694653	neutral	content
264193522813521920	183024605	positive	content
112837603614666752	50590844	negative	content
264210601952280577	25727657	positive	content
251302448092807168	577216441	positive	content
264200833707679745	888149516	neutral	content
260225745484406784	21552710	neutral	content
263825795636686849	709707654	positive	content
249141444403658753	372413682	neutral	content
263212085226385408	382033254	positive	content
262215257114673152	514675821	positive	content
264249301910310912	18516728	negative	content
tweetID	userID	positive	content
259124206468485120	620256759	neutral	content
262076288276234240	108200716	positive	content
259821602097737730	75791703	negative	content
258353570938753024	224384547	positive	content
101994733534052352	20125135	neutral	content
241614322822950913	14921918	neutral	content
263206632664739840	68659417	neutral	content
91186900437712896	30830935	positive	content
tweetID	userID	positive	content
100140734258229248	155799439	positive	content
tweetID	userID	neutral	content
tweetID	userID	neutral	content
100016347756494848	78519694	positive	content
254699577515593728	75489344	positive	content
261021661959163905	36502408	neutral	content
tweetID	userID	positive	content
264105751826538497	147088367	positive	content
101376750923169792	140995431	neutral	content
231034470084538368	458398831	neutral	content
263939764024135681	152800233	negative	content
262259880507887616	25534317	positive	content
262882472948269056	15092616	neutral	content
100062699374919681	165442185	negative	content
264195935050035200	21705656	negative	content
250304341070716928	43683654	negative	content
tweetID	userID	neutral	content
261339328792391681	23637091	neutral	content
263212737281282049	53327958	neutral	content
250954453245636608	71338668	neutral	content
241184791045758976	110860696	neutral	content
101435561788719106	339277860	positive	content
264119622909968385	529650178	neutral	content
251814977256706049	397705391	neutral	content
tweetID	userID	positive	content
103854482076614656	111551646	neutral	content
tweetID	userID	neutral	content
263475218968883200	542605095	neutral	content
264197872071876611	319422496	neutral	content
243206953835323392	31602130	positive	content
218995084966887424	19002348	neutral	content
255858261721485312	420773425	neutral	content
tweetID	userID	positive	content
249152043816718336	14746895	neutral	content
233137544571781120	115435421	neutral	content
261717956667518976	583789210	positive	content
256605494481936386	179199663	neutral	content
238348825981485058	556159172	positive	content
198742933019705345	39453531	positive	content
262069754737610753	24144526	neutral	content
264212246429847552	502454418	neutral	content
259175106872475648	439974394	positive	content
259924240667648000	52367065	positive	content
tweetID	userID	negative	content
264170260767318018	702127711	neutral	content
100046752241041409	249320924	positive	content
261318989001654272	543348394	positive	content
263849951329660929	17293614	positive	content
250913728441249792	176170199	neutral	content
262487322715627520	89452962	neutral	content
263181656796585986	805661868	neutral	content
197137687239593984	565810676	negative	content
tweetID	userID	neutral	content
262920501540827138	26897760	neutral	content
262231318010662913	115574281	neutral	content
111642751401082880	242176069	neutral	content
262621757419167744	145367514	neutral	content
tweetID	userID	negative	content
263879594950656000	551660377	neutral	content
tweetID	userID	negative	content
251754973325578240	60185524	positive	content
262806755677974528	186190400	positive	content
100017867881316352	324004609	positive	content
tweetID	userID	positive	content
259935160479391744	108885736	neutral	content
111329879475232768	16157222	negative	content
264255980269862912	95596651	neutral	content
260126461447507968	30804693	positive	content
263597026665717760	239306751	neutral	content
263740861031010304	16380085	neutral	content
102843092884922368	170895867	negative	content
100607300238180353	169922636	neutral	content
100140379189415936	120173271	negative	content
tweetID	userID	positive	content
100635644719669248	289689538	neutral	content
262629206503071744	24320388	positive	content
263035529656934400	23061495	negative	content
250273167896092672	427283906	neutral	content
238355234370494465	415621746	neutral	content
262221293133393920	635906752	neutral	content
262862269652815874	169184705	positive	content
101829569757184003	55150066	neutral	content
264015488504442880	114342046	neutral	content
206437393815973888	105523412	positive	content
227990469127315456	95210160	positive	content
tweetID	userID	positive	content
242093237106528256	20671081	neutral	content
tweetID	userID	negative	content
